Volatility 3 Framework 2.7.1

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
4	System	0xa3070ff3d370	0x3a0	File	0x13008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDiagtrack-Listener.etl
4	System	0xc607952574e0	0x3a4	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL
4	System	0xa3070e62d060	0x3a8	Event	0x1f0003	
4	System	0xc607952570a0	0x3ac	Key	0x10	MACHINE\SYSTEM\CONTROLSET001\SERVICES\SWENUM\NOTIFY
4	System	0xa3070e6994d0	0x3b0	TmRm	0x1f007f	
4	System	0xa3070e696b30	0x3b4	TmTm	0xf003f	
4	System	0xa3070e6b5200	0x3b8	File	0x13008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventlog-Security.etl
4	System	0xa3070e68abb0	0x3bc	File	0x12019f	\Device\HarddiskVolume3\Windows\bootstat.dat
4	System	0xa3070e68be72	0x3c0	CoreMessaging	0x20003	
4	System	0xa3070e6b5090	0x3c4	File	0x12008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\Microsoft-Windows-Rdp-Graphics-RdpIdd-Trace.etl
4	System	0xa3070e6b4510	0x3c8	File	0x12008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\NtfsLog.etl
4	System	0xa3070e6b6be0	0x3cc	File	0x13008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderAuditLogger.etl
4	System	0xa3070e6b5370	0x3d0	File	0x13008b	\Device\HarddiskVolume3\Windows\System32\LogFiles\WMI\RtBackup\EtwRTEventLog-Application.etl
4	System	0xa3070e7b4a20	0x3d4	File	0x150003	\Device\HarddiskVolume3\DumpStack.log.tmp
4	System	0xc6079544af30	0x3d8	SymbolicLink	0xf0001	PCI#VEN_15AD&DEV_077A&SUBSYS_077A15AD&REV_00#4&1ee266c4&0&00B0#{3abf6f2d-71c4-462a-8a92-1e6861e6af27}
4	System	0xa3070e68a250	0x3dc	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SYSTEM.LOG1
4	System	0xa3070e68b830	0x3e0	File	0x3	\Device\HarddiskVolume3\Windows\System32\config\SYSTEM.LOG2
4	System	0xa3070ebb6080	0x3e4	Thread	0x1fffff	Tid 396 Pid 4
4	System	0xc60795449a60	0x3e8	SymbolicLink	0xf0001	PCI#VEN_15AD&DEV_0770&SUBSYS_077015AD&REV_00#4&bbf9765&0&1088#{3abf6f2d-71c4-462a-8a92-1e6861e6af27}
4	System	0xa3070e68a572	0x3ec	Process	0x20003	 Pid 281473416892008
4	System	0xa3070e6b78d0	0x3f0	File	0x12019f	\Device\HarddiskVolume3\Windows\System32\config\TxR\{53b39e3e-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
4	System	0xc60793a22940	0x3f4	Directory	0x1	Device
4	System	0xa3070e68a892	0x3f8	UserApcReserve	0x3	
4	System	0xc607954d3840	0x3fc	Section	0x17	
4	System	0xc607970be150	0x404	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{86841137-ed8e-4d97-9975-f2ed56b4430e}
4	System	0xa3070ebfc7e0	0x408	File	0x120089	\Device\HarddiskVolume3\Windows\System32\en-GB\win32kbase.sys.mui
4	System	0xc6079544aab0	0x40c	SymbolicLink	0xf0001	USB#ROOT_HUB20#5&36a4b5d6&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8}
4	System	0xc6079544ad80	0x410	SymbolicLink	0xf0001	USB#ROOT_HUB#5&2891968b&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8}
4	System	0xa3070e62cb60	0x414	Event	0x1f0003	
4	System	0xa3070e878080	0x418	Thread	0x1fffff	Tid 444 Pid 4
4	System	0xc60795257810	0x420	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\AUDIO\HDAUDIOFLAGS
4	System	0xc607970bec00	0x428	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xc607970c7504	0x478	Composition	0xf003f	
4	System	0xc607970c80b4	0x480	EtwRegistration	0xf003f	
4	System	0xc607970bedb0	0x4b4	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{a17579f0-4fec-4936-9364-249460863be5}
4	System	0xc607970be270	0x4b8	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}
4	System	0xc607970bec00	0x4bc	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xc607970be270	0x4c0	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{dda54a40-1e4c-11d1-a050-405705c10000}
4	System	0xc607970bec00	0x4c4	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xc607970be420	0x4c8	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{65e8773e-8f56-11d0-a3b9-00a0c9223196}
4	System	0xc607970bec00	0x4d0	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{6994ad04-93ef-11d0-a3cc-00a0c9223196}
4	System	0xc607970be6f0	0x4d4	SymbolicLink	0xf0001	HDAUDIO#FUNC_01&VEN_15AD&DEV_1975&SUBSYS_15AD1975&REV_1001#5&217be3d6&0&0001#{65e8773d-8f56-11d0-a3b9-00a0c9223196}
4	System	0xc607970be780	0x4dc	SymbolicLink	0xf0001	PCI#VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00#000C29FFFFE31E0900#{cac88484-7515-4c03-82e6-71a87abac361}
4	System	0xc607970be5d0	0x4e0	SymbolicLink	0xf0001	PCI#VEN_8086&DEV_10D3&SUBSYS_07D015AD&REV_00#000C29FFFFE31E0900#{ad498944-762f-11d0-8dcb-00c04fc3358c}
4	System	0xa3070e6ba9b0	0x4e4	File	0x100001	\Device\KsecDD
4	System	0xc607970be300	0x4e8	SymbolicLink	0xf0001	USB#ROOT_HUB30#5&11106705&0&0#{f18a0e88-c30c-11d0-8815-00a0c906bed8}
4	System	0xa3070e628560	0x4ec	Event	0x2	EFSInitEvent
4	System	0xa3070e6ba560	0x4f0	File	0x100001	\Device\KsecDD
4	System	0xa3070e628560	0x4f4	Event	0x2	EFSInitEvent
4	System	0xa3070e62c5e0	0x4f8	Event	0x1f0003	
4	System	0xc607970ca3c0	0x4fc	Key	0x9	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\IMAGE FILE EXECUTION OPTIONS
4	System	0xa3070eafcde0	0x500	Session	0x1	Session0
4	System	0xa3070ebb8080	0x504	Process	0x102a	csrss.exe Pid 496
4	System	0xa3070e62c6e0	0x508	Event	0x1f0003	
4	System	0xa3070f2b90c0	0x50c	IoCompletion	0x1f0003	
4	System	0xa3070e85a140	0x510	Process	0x1fffff	csrss.exe Pid 408
4	System	0xc607970c8710	0x514	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NOTIFICATIONS
4	System	0xc607970c8820	0x518	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NOTIFICATIONS\DATA
4	System	0xc60797147210	0x51c	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&427137e&0&UID0#{10910c20-0c64-4172-9409-add3064c0cad}
4	System	0xa3070e85a140	0x520	Process	0x102a	csrss.exe Pid 408
4	System	0xc60793b8a550	0x524	Section	0xf001f	Win32kCrossSessionGlobals
4	System	0xa3070e2f6d70	0x528	File	0x12019f	\Device\Tcp
4	System	0xa3070e85a140	0x52c	Process	0x102a	csrss.exe Pid 408
4	System	0xc607971467f0	0x530	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&427137e&0&UID0#{866519b5-3f07-4c97-b7df-24c5d8a8ccb8}
4	System	0xa3070ebfb202	0x534	Semaphore	0x3	
4	System	0xa3070ebfbe82	0x538	CoreMessaging	0x3	
4	System	0xc60793e1f7e0	0x53c	Section	0x17	
4	System	0xc607970cc4b0	0x540	Key	0x2	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E968-E325-11CE-BFC1-08002BE10318}\0000
4	System	0xa3070e62e060	0x544	Event	0x1f0003	
4	System	0xa3070e62df60	0x548	Event	0x1f0003	
4	System	0xa3070e867080	0x54c	Thread	0x1fffff	Tid 436 Pid 4
4	System	0xc607970cbc30	0x550	Key	0x2	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E97D-E325-11CE-BFC1-08002BE10318}\0130
4	System	0xc60793b9a3e0	0x554	SymbolicLink	0xf0001	PCI#VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00#3&61aaa01&0&78#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
4	System	0xc60793b99af0	0x558	SymbolicLink	0xf0001	PCI#VEN_15AD&DEV_0405&SUBSYS_040515AD&REV_00#3&61aaa01&0&78#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
4	System	0xc60793ab9510	0x55c	Section	0xf001f	PhysicalMemory
4	System	0xc60793b998e0	0x560	SymbolicLink	0xf0001	ROOT#BasicDisplay#0000#{5b45201d-f2f2-4f3b-85bb-30ff1f953599}
4	System	0xc607970cc180	0x564	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\CLASS\{4D36E96E-E325-11CE-BFC1-08002BE10318}\0000
4	System	0xa3070e876080	0x568	Thread	0x1fffff	Tid 440 Pid 4
4	System	0xc60797146f40	0x574	SymbolicLink	0xf0001	DISPLAY#Default_Monitor#4&427137e&0&UID0#{e6f07b5f-ee97-4a90-b076-33f57bf4eaa7}
4	System	0xc60793b996d0	0x578	SymbolicLink	0xf0001	ROOT#BasicRender#0000#{1ca05180-a699-450a-9a0c-de4fbe3ddd89}
4	System	0xc60797293bc0	0x57c	Section	0x17	
4	System	0xc60793e2c560	0x584	Directory	0x4	WindowStations
4	System	0xa3070f2431e0	0x588	Event	0x1f0003	
4	System	0xa3070f2438e0	0x58c	Event	0x1f0003	
4	System	0xa3070bdd45f0	0x590	Event	0x1f0003	UniqueInteractiveSessionIdEvent
4	System	0xa3070f3992c0	0x594	Process	0x102a	svchost.exe Pid 868
4	System	0xa3070f2ac080	0x598	Process	0x102a	services.exe Pid 632
4	System	0xa3070f2de900	0x59c	TmRm	0x1f007f	
4	System	0xa3070ebffdc0	0x5a0	IoCompletion	0x1f0003	
4	System	0xa3070e62e8e0	0x5a4	Event	0x1f0003	
4	System	0xa3070ebffcc0	0x5a8	IoCompletion	0x1f0003	
4	System	0xa3070eba2960	0x5ac	WaitCompletionPacket	0x1	
4	System	0xa3070e62ede0	0x5b0	Event	0x1f0003	
4	System	0xa3070eafc390	0x5b4	Session	0x1	Session1
4	System	0xa3070f241d60	0x5b8	Event	0x1f0003	
4	System	0xa3070f2a9080	0x5bc	Process	0x102a	winlogon.exe Pid 588
4	System	0xa3070eba2210	0x5c0	WaitCompletionPacket	0x1	
4	System	0xa3070f225080	0x5c4	Process	0x1fffff	wininit.exe Pid 488
4	System	0xc60797149730	0x5c8	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_00#8&217ccb29&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}
4	System	0xa3070f2a1a70	0x5cc	TmTm	0xf003f	
4	System	0xa3070ebb8080	0x5d0	Process	0x102a	csrss.exe Pid 496
4	System	0xc60797147f90	0x5d4	SymbolicLink	0xf0001	USB#VID_0E0F&PID_0003#6&39d724fe&0&5#{a5dcbf10-6530-11d2-901f-00c04fb951ed}
4	System	0xc6079717fc00	0x5d8	Directory	0x4	WindowStations
4	System	0xa3070f241ee0	0x5dc	Event	0x1f0003	
4	System	0xa3070f2411e0	0x5e0	Event	0x1f0003	
4	System	0xa3070f2413e0	0x5e4	Event	0x1f0003	
4	System	0xa3070f2460e0	0x5e8	Event	0x1f0003	
4	System	0xa3070f225080	0x5ec	Process	0x102a	wininit.exe Pid 488
4	System	0xa3070f225080	0x5f0	Process	0x102a	wininit.exe Pid 488
4	System	0xa3070ebb8080	0x5f4	Process	0x1fffff	csrss.exe Pid 496
4	System	0xa3070f257880	0x5f8	IoCompletion	0x1f0003	
4	System	0xa3070eba3660	0x5fc	WaitCompletionPacket	0x1	
4	System	0xc607971494f0	0x600	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_00#8&217ccb29&0&0000#{378de44c-56ef-11d1-bc8c-00a0c91405dd}
4	System	0xc60797124840	0x604	Token	0xe	
4	System	0xc607971497c0	0x610	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_01#8&34ace767&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}
4	System	0xc60797148ad0	0x614	SymbolicLink	0xf0001	HID#VID_0E0F&PID_0003&MI_01#8&34ace767&0&0000#{378de44c-56ef-11d1-bc8c-00a0c91405dd}
4	System	0xa3070f257340	0x618	IoCompletion	0x1f0003	
4	System	0xa3070f28fd90	0x61c	ALPC Port	0x1f0001	
4	System	0xa3070f2442e0	0x620	Event	0x1f0003	
4	System	0xa3070f299080	0x624	Thread	0x1fffff	Tid 544 Pid 4
4	System	0xa3070f2448e0	0x628	Event	0x1f0003	
4	System	0xa3070f2561c0	0x62c	IoCompletion	0x1f0003	
4	System	0xa3070eba1ed0	0x630	WaitCompletionPacket	0x1	
4	System	0xa3070f244460	0x634	Event	0x1f0003	
4	System	0xa3070f257940	0x638	IoCompletion	0x1f0003	
4	System	0xa3070eba2070	0x63c	WaitCompletionPacket	0x1	
4	System	0xa3070f244de0	0x640	Event	0x1f0003	
4	System	0xa3070f244160	0x644	Event	0x1f0003	
4	System	0xa3070e89ce20	0x648	Timer	0x1f0003	
4	System	0xa3070e89d180	0x64c	Timer	0x1f0003	
4	System	0xa3070f244560	0x650	Event	0x1f0003	
4	System	0xa3070f244ce0	0x654	Event	0x1f0003	
4	System	0xa3070f2449e0	0x658	Event	0x1f0003	
4	System	0xa3070f2445e0	0x65c	Event	0x1f0003	
4	System	0xa3070f244de0	0x660	Event	0x1f0003	
4	System	0xa3070e89ce20	0x664	Timer	0x2	
4	System	0xa3070f22e620	0x668	Desktop	0xf0003	Disconnect
4	System	0xa3070f244ee0	0x66c	Event	0x1f0003	
4	System	0xa3070f2430e0	0x670	Event	0x1f0003	
4	System	0xa3070f257a40	0x674	IoCompletion	0x1f0003	
4	System	0xa3070eba4430	0x678	WaitCompletionPacket	0x1	
4	System	0xa3070f244a60	0x67c	Event	0x1f0003	
4	System	0xa3070e89c0a0	0x680	Timer	0x1f0003	
4	System	0xa3070e89d840	0x684	Timer	0x1f0003	
4	System	0xa3070e89dba0	0x688	Timer	0x1f0003	
4	System	0xa3070e89d330	0x68c	Timer	0x1f0003	
4	System	0xa3070e89d9f0	0x690	Timer	0x1f0003	
4	System	0xa3070e89c400	0x694	Timer	0x1f0003	
4	System	0xa3070f245060	0x698	Event	0x1f0003	
4	System	0xa3070f244ae0	0x69c	Event	0x1f0003	
4	System	0xa3070f244260	0x6a0	Event	0x1f0003	
4	System	0xa3070f245c60	0x6a4	Event	0x1f0003	
4	System	0xa3070f245560	0x6a8	Event	0x1f0003	
4	System	0xa3070f245ce0	0x6ac	Event	0x1f0003	
4	System	0xa3070f244ee0	0x6b0	Event	0x1f0003	
4	System	0xa3070e89c0a0	0x6b4	Timer	0x2	
4	System	0xa3070f245860	0x6b8	Event	0x1f0003	
4	System	0xa3070f2455e0	0x6bc	Event	0x1f0003	
4	System	0xa3070e89c5b0	0x6c0	Timer	0x1f0003	
4	System	0xa3070f245de0	0x6c4	Event	0x1f0003	
4	System	0xa3070f245f60	0x6c8	Event	0x1f0003	
4	System	0xa3070f245b60	0x6cc	Event	0x1f0003	
4	System	0xa3070f245860	0x6d0	Event	0x1f0003	
4	System	0xa3070e89c5b0	0x6d4	Timer	0x2	
4	System	0xa3070f380270	0x6d8	File	0x12008b	\Device\HarddiskVolume3\Windows\System32\SleepStudy\UserNotPresentSession.etl
4	System	0xa3070f380bd0	0x6dc	File	0x12019f	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms
4	System	0xa3070f381b70	0x6e0	File	0x12019f	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf
4	System	0xa3070f2463e0	0x6e4	Event	0x1f0003	
4	System	0xa3070f245260	0x6e8	Event	0x1f0003	
4	System	0xa3070f256380	0x6ec	IoCompletion	0x1f0003	
4	System	0xa3070eba3ce0	0x6f0	WaitCompletionPacket	0x1	
4	System	0xa3070eba3db0	0x6f4	WaitCompletionPacket	0x1	
4	System	0xa3070bde2fb0	0x6f8	Event	0x1f0003	EventShutDownCSRSS
4	System	0xa3070f2a9080	0x6fc	Process	0x1fffff	winlogon.exe Pid 588
4	System	0xa3070f2b97c0	0x700	IoCompletion	0x1f0003	
4	System	0xa3070eba40f0	0x704	WaitCompletionPacket	0x1	
4	System	0xa3070f27ea80	0x708	ALPC Port	0x1f0001	
4	System	0xc60793bc06e0	0x70c	Token	0xe	
4	System	0xa3070f246ee0	0x710	Event	0x1f0003	
4	System	0xa3070f2b91c0	0x714	IoCompletion	0x1f0003	
4	System	0xa3070eba4910	0x718	WaitCompletionPacket	0x1	
4	System	0xa3070f2466e0	0x71c	Event	0x1f0003	
4	System	0xa3070f246560	0x720	Event	0x1f0003	
4	System	0xa3070e89c760	0x724	Timer	0x1f0003	
4	System	0xa3070e89dd50	0x728	Timer	0x1f0003	
4	System	0xa3070f2467e0	0x72c	Event	0x1f0003	
4	System	0xa3070f2468e0	0x730	Event	0x1f0003	
4	System	0xa3070f247d60	0x734	Event	0x1f0003	
4	System	0xa3070f2472e0	0x738	Event	0x1f0003	
4	System	0xa3070f2466e0	0x73c	Event	0x1f0003	
4	System	0xa3070e89c760	0x740	Timer	0x2	
4	System	0xa3070eafc390	0x744	Session	0x0	Session1
4	System	0xa3070f2ab070	0x748	RawInputManager	0x3	
4	System	0xa3070f252780	0x74c	File	0x100001	\Device\00000075
4	System	0xa3070eafc390	0x750	Session	0x0	Session1
4	System	0xa3070f2b7070	0x754	RawInputManager	0x3	
4	System	0xa3070ebfc4c0	0x758	File	0x100001	\Device\00000076
4	System	0xa3070eafc390	0x75c	Session	0x0	Session1
4	System	0xa3070f2b2070	0x760	RawInputManager	0x3	
4	System	0xa3070ebfb390	0x764	File	0x100001	\Device\00000066
4	System	0xa3070eafc390	0x768	Session	0x0	Session1
4	System	0xa3070e89c250	0x76c	Timer	0x1f0003	
4	System	0xa3070f2471e0	0x770	Event	0x1f0003	
4	System	0xa3070f247ce0	0x774	Event	0x1f0003	
4	System	0xa3070f247a60	0x778	Event	0x1f0003	
4	System	0xa3070f2475e0	0x77c	Event	0x1f0003	
4	System	0xa3070f247460	0x780	Event	0x1f0003	
4	System	0xa3070f247ce0	0x784	Event	0x1f0003	
4	System	0xa3070e89c250	0x788	Timer	0x2	
4	System	0xa30710682a60	0x78c	Event	0x1f0003	
4	System	0xa3070eafc390	0x790	Session	0x0	Session1
4	System	0xa3070f2d10b0	0x794	RawInputManager	0x3	
4	System	0xa3070eafc390	0x798	Session	0x0	Session1
4	System	0xa3070f2cee80	0x79c	File	0x100001	\Device\00000065
4	System	0xa3070f2debd0	0x7a0	TmRm	0x1f007f	
4	System	0xa3070fa47b40	0x7a4	WaitCompletionPacket	0x1	
4	System	0xa3070fa473f0	0x7a8	WaitCompletionPacket	0x1	
4	System	0xa3070eafc390	0x7ac	Session	0x0	Session1
4	System	0xa3070e9fd4e0	0x7b0	Timer	0x2	
4	System	0xa3070fa12be0	0x7b4	Event	0x1f0003	
4	System	0xa3070fa13060	0x7b8	Event	0x1f0003	
4	System	0xa3070fa12c60	0x7bc	Event	0x1f0003	
4	System	0xa3070fa123e0	0x7c0	Event	0x1f0003	
4	System	0xa3070fa127e0	0x7c4	Event	0x1f0003	
4	System	0xa3070fa12760	0x7c8	Event	0x1f0003	
4	System	0xa3070e9fc250	0x7cc	Timer	0x1f0003	
4	System	0xa3070e9fcac0	0x7d0	Timer	0x1f0003	
4	System	0xa3070e9fc0a0	0x7d4	Timer	0x1f0003	
4	System	0xa3070e9fd840	0x7d8	Timer	0x1f0003	
4	System	0xa3070fa12660	0x7dc	Event	0x1f0003	
4	System	0xa3070e9fd4e0	0x7e0	Timer	0x1f0003	
4	System	0xa3070fa12be0	0x7e4	Event	0x1f0003	
4	System	0xa3070f22e810	0x7e8	Desktop	0xf0003	Disconnect
4	System	0xa3070f2e25e0	0x7ec	Event	0x1f0003	
4	System	0xa3070e9fc400	0x7f0	Timer	0x1f0003	
4	System	0xa3070eafc390	0x7f4	Session	0x0	Session1
4	System	0xa3070eafc390	0x7f8	Session	0x0	Session1
4	System	0xa3070f2ac080	0x7fc	Process	0x102a	services.exe Pid 632
4	System	0xa3070f2b9280	0x804	IoCompletion	0x1f0003	
4	System	0xa3070eba3a70	0x808	WaitCompletionPacket	0x1	
4	System	0xa3070f2e20e0	0x80c	Event	0x1f0003	
4	System	0xa3070f2ac080	0x810	Process	0x102a	services.exe Pid 632
4	System	0xa3070eba39a0	0x814	WaitCompletionPacket	0x1	
4	System	0xa3070f2b9980	0x818	IoCompletion	0x1f0003	
4	System	0xa3070f2ac080	0x81c	Process	0x102a	services.exe Pid 632
4	System	0xa3070f2ac080	0x820	Process	0x1fffff	services.exe Pid 632
4	System	0xa3070f2e2b60	0x824	Event	0x1f0003	
4	System	0xa3070eba45d0	0x828	WaitCompletionPacket	0x1	
4	System	0xa3070f2ecd00	0x82c	IoCompletion	0x1f0003	
4	System	0xa3070f2d9080	0x830	Process	0x1fffff	lsass.exe Pid 648
4	System	0xa3070f2d9080	0x834	Process	0x102a	lsass.exe Pid 648
4	System	0xa3070f2d9080	0x838	Process	0x102a	lsass.exe Pid 648
4	System	0xa3070f2d9080	0x83c	Process	0x1028	lsass.exe Pid 648
4	System	0xa3070f281df0	0x840	ALPC Port	0x1f0001	
4	System	0xa3070f2d9080	0x844	Process	0x102a	lsass.exe Pid 648
4	System	0xa3070f223a60	0x848	ALPC Port	0x1f0001	
4	System	0xc607971c5500	0x864	Section	0x17	
4	System	0xa3070f2d9080	0x868	Process	0x1478	lsass.exe Pid 648
4	System	0xa3070f2d42d0	0x86c	ALPC Port	0x1f0001	
4	System	0xa3070f2d9080	0x870	Process	0x102a	lsass.exe Pid 648
4	System	0xc607971c7da0	0x880	Section	0x17	
4	System	0xc607971a5ee0	0x888	SymbolicLink	0xf0001	Local
4	System	0xc607971a5d80	0x88c	SymbolicLink	0xf0001	Global
4	System	0xc607971a6a90	0x890	SymbolicLink	0xf0001	Session
4	System	0xa3070f338280	0x894	File	0x1f0006	\Device\NamedPipe\Sessions\0\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xc607971a65c0	0x898	SymbolicLink	0xf0001	Local
4	System	0xc607971a60f0	0x89c	SymbolicLink	0xf0001	Global
4	System	0xc607971a6b40	0x8a0	SymbolicLink	0xf0001	Session
4	System	0xa3070f339b80	0x8a4	File	0x1f0006	\Device\NamedPipe\Sessions\1\AppContainerNamedObjects\S-1-15-2-95739096-486727260-2033287795-3853587803-1685597119-444378811-2746676523
4	System	0xa3070f320240	0x8a8	Process	0x102a	svchost.exe Pid 764
4	System	0xa3070f359ce0	0x8b0	ALPC Port	0x1f0001	
4	System	0xa3070f2ac080	0x8b4	Process	0x102a	services.exe Pid 632
4	System	0xa3070f31c140	0x8b8	Process	0x102a	fontdrvhost.ex Pid 748
4	System	0xa3070f31c140	0x8bc	Process	0x1fffff	fontdrvhost.ex Pid 748
4	System	0xc607971bfa00	0x8c0	Key	0x9	MACHINE\SYSTEM\CONTROLSET001\CONTROL\SESSION MANAGER\QUOTA SYSTEM
4	System	0xa3070f31a140	0x8c4	Process	0x1fffff	fontdrvhost.ex Pid 740
4	System	0xa3070f320240	0x8c8	Process	0x102a	svchost.exe Pid 764
4	System	0xa3070f31c140	0x8cc	Process	0x102a	fontdrvhost.ex Pid 748
4	System	0xa3070f320240	0x8d0	Process	0x1fffff	svchost.exe Pid 764
4	System	0xa3070f2e5e60	0x8d4	Event	0x1f0003	
4	System	0xa3070f34af40	0x8d8	IoCompletion	0x1f0003	
4	System	0xa3070f2f1d40	0x8dc	WaitCompletionPacket	0x1	
4	System	0xa3070f31a140	0x8e0	Process	0x102a	fontdrvhost.ex Pid 740
4	System	0xa3070f31a140	0x8e4	Process	0x102a	fontdrvhost.ex Pid 740
4	System	0xc607972b8ce0	0x8e8	Directory	0xf000f	00000000-0000c2d3
4	System	0xa3070f320240	0x8ec	Process	0x102a	svchost.exe Pid 764
4	System	0xa3070f340c60	0x8f4	Event	0x1f0003	
4	System	0xa3070f363440	0x8f8	IoCompletion	0x1f0003	
4	System	0xa3070fa11760	0x8fc	Event	0x1f0003	
4	System	0xa3070f381d00	0x900	File	0x12019f	\Device\HarddiskVolume3\Windows\ServiceProfiles\NetworkService\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms
4	System	0xc607972b7a20	0x904	Directory	0xf000f	00000000-000003e4
4	System	0xa3070f2f2b10	0x908	WaitCompletionPacket	0x1	
4	System	0xa3070f3992c0	0x914	Process	0x102a	svchost.exe Pid 868
4	System	0xc60797305d60	0x918	Key	0x10	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\APPMODELUNLOCK
4	System	0xc60797366630	0x91c	Token	0xf01ff	
4	System	0xa3070f3992c0	0x920	Process	0x1fffff	svchost.exe Pid 868
4	System	0xa3070f3992c0	0x924	Process	0x102a	svchost.exe Pid 868
4	System	0xc60793b73970	0x928	Token	0xf01ff	
4	System	0xc60793bab300	0x92c	Token	0xf01ff	
4	System	0xa3070f225080	0x930	Process	0x0	wininit.exe Pid 488
4	System	0xa3070f320240	0x934	Process	0x102a	svchost.exe Pid 764
4	System	0xa3070f3b9ce0	0x938	ALPC Port	0x1f0001	
4	System	0xa3070f3d5400	0x93c	IoCompletion	0x1f0003	
4	System	0xa3070f320240	0x940	Process	0x102a	svchost.exe Pid 764
4	System	0xa3070fa7a2c0	0x944	Process	0x102a	svchost.exe Pid 1452
4	System	0xa3070f3c48e0	0x948	Event	0x1f0003	
4	System	0xa3070f3d4440	0x94c	IoCompletion	0x1f0003	
4	System	0xa3070f2f57c0	0x950	WaitCompletionPacket	0x1	
4	System	0xa3070f320240	0x954	Process	0x102a	svchost.exe Pid 764
4	System	0xa3070f320240	0x958	Process	0x102a	svchost.exe Pid 764
